pageid,revid,rating,quality_score,userContrib,grammar,userID,timestamp,contribQuality
22096094,583799991,GA,0.82,8.22,66.0,309700.0,2013-11-29T16:12:49Z,6.74
7695013,590134346,GA,0.82,5.42,60.0,3444830.0,2014-01-10T21:45:58Z,4.44
320709,620843259,B,0.64,0.4,118.0,15891802.0,2014-08-12T00:03:14Z,0.26
15585503,620867693,C,0.46,0.93,128.0,1639760.0,2014-08-12T04:22:59Z,0.43
865416,65230826,FA,1.0,0.59,69.0,60133.0,2006-07-22T16:52:11Z,0.59
1803856,84936512,B,0.64,0.43,148.0,21887.0,2006-10-31T23:43:56Z,0.28
1710256,155937422,FA,1.0,6.63,118.0,1386816.0,2007-09-05T23:23:49Z,6.63
169734,160220949,B,0.64,0.47,117.0,179360.0,2007-09-25T10:23:56Z,0.3
15774707,286543842,GA,0.82,2.08,222.0,1386816.0,2009-04-27T23:51:49Z,1.71
7621921,337262919,GA,0.82,38.39,118.0,4375679.0,2010-01-11T21:55:17Z,31.48
24179114,426667577,B,0.64,2.43,322.0,10963975.0,2011-04-30T03:16:42Z,1.56
1123153,533123590,GA,0.82,2.35,157.0,1957774.0,2013-01-15T00:40:56Z,1.93
40828889,577720055,C,0.46,71.28,525.0,5122755.0,2013-10-18T15:00:26Z,32.79
4747093,592070387,C,0.46,0.61,112.0,9536040.0,2014-01-23T20:19:35Z,0.28
186352,141822600,B,0.64,0.2,117.0,435124.0,2007-07-01T16:15:23Z,0.13
136402,143901116,B,0.64,1.6,79.0,541143.0,2007-07-11T05:07:47Z,1.02
358753,143942354,B,0.64,0.07,43.0,957447.0,2007-07-11T11:09:06Z,0.04
750490,172893831,B,0.64,5.74,232.0,3709252.0,2007-11-21T11:54:22Z,3.67
280990,185688639,B,0.64,0.31,190.0,44750.0,2008-01-20T19:18:05Z,0.2
11239884,222473092,C,0.46,0.32,97.0,525927.0,2008-06-29T15:01:32Z,0.15
230185,223123402,B,0.64,5.61,123.0,4268551.0,2008-07-02T17:56:34Z,3.59
1816907,228743493,C,0.46,1.14,101.0,1017097.0,2008-07-30T04:07:35Z,0.52
153758,259624496,GA,0.82,2.51,88.0,415048.0,2008-12-23T00:11:44Z,2.06
24126833,310313145,B,0.64,50.52,153.0,2563820.0,2009-08-27T06:02:19Z,32.33
11223,331306521,C,0.46,0.08,109.0,3804503.0,2009-12-12T19:48:09Z,0.04
25692699,340828729,C,0.46,47.33,95.0,131372.0,2010-01-30T01:45:48Z,21.77
24551515,390618441,GA,0.82,18.28,121.0,222607.0,2010-10-14T02:00:58Z,14.99
24108375,416486631,GA,0.82,33.52,83.0,6479619.0,2011-03-01T01:57:22Z,27.49
32447292,452785578,FA,1.0,2.06,308.0,3188459.0,2011-09-27T23:53:07Z,2.06
195578,500553325,C,0.46,2.1,139.0,782009.0,2012-07-03T21:16:00Z,0.97
40898471,579208038,GA,0.82,20.91,40.0,16460235.0,2013-10-29T01:52:30Z,17.15
655475,62178594,B,0.64,0.1,202.0,138511.0,2006-07-05T13:25:19Z,0.06
47477,106424702,B,0.64,0.09,67.0,521282.0,2007-02-07T22:41:58Z,0.06
162203,116721223,B,0.64,2.41,138.0,21492.0,2007-03-21T06:07:20Z,1.54
263466,134335665,B,0.64,0.04,277.0,297472.0,2007-05-29T15:38:37Z,0.03
2083485,143695986,B,0.64,0.08,171.0,173687.0,2007-07-10T10:04:23Z,0.05
65307,211906678,Start,0.28,0.42,111.0,4928500.0,2008-05-12T17:12:26Z,0.12
8151610,354542667,GA,0.82,0.95,164.0,937705.0,2010-04-07T15:17:39Z,0.78
164363,371503484,C,0.46,0.14,154.0,9021902.0,2010-07-03T06:33:11Z,0.06
27405992,401575365,GA,0.82,2.95,223.0,2803694.0,2010-12-10T05:32:39Z,2.42
11131189,413873118,C,0.46,2.3,150.0,294421.0,2011-02-14T13:25:04Z,1.06
36348471,531853532,GA,0.82,2.27,37.0,13098761.0,2013-01-07T22:17:56Z,1.86
41342025,608722636,C,0.46,1.61,163.0,9872644.0,2014-05-15T18:42:57Z,0.74
43427058,619061931,C,0.46,28.25,160.0,1424308.0,2014-07-30T01:59:02Z,13.0
38928760,642168278,GA,0.82,80.18,157.0,4497767.0,2015-01-12T15:55:32Z,65.75
863822,183043585,B,0.64,0.04,84.0,2592350.0,2008-01-08T22:13:31Z,0.03
16853954,206710648,B,0.64,63.1,31.0,6395338.0,2008-04-19T16:09:23Z,40.38
3992975,259642891,GA,0.82,0.41,69.0,44833.0,2008-12-23T02:10:44Z,0.34
12191357,264407289,GA,0.82,32.19,125.0,2537255.0,2009-01-16T05:03:06Z,26.4
7025082,340713548,B,0.64,6.64,139.0,626138.0,2010-01-29T13:32:35Z,4.25
31162962,418931578,B,0.64,1.78,87.0,6547367.0,2011-03-15T10:03:21Z,1.14
2209101,446527203,FA,1.0,0.4,116.0,3188459.0,2011-08-24T18:35:57Z,0.4
7712632,550909256,C,0.46,12.1,115.0,1606992.0,2013-04-18T02:10:51Z,5.57
43495014,626161550,C,0.46,6.78,46.0,11656865.0,2014-09-19T02:09:29Z,3.12
4902447,79450449,B,0.64,0.37,105.0,1927279.0,2006-10-04T13:17:36Z,0.24
4669293,263278550,FA,1.0,0.36,27.0,3188459.0,2009-01-11T00:31:52Z,0.36
25800172,337748383,B,0.64,14.19,148.0,1279957.0,2010-01-14T05:57:43Z,9.08
17346283,340867806,C,0.46,0.18,125.0,1820103.0,2010-01-30T08:48:50Z,0.08
3827991,342373800,GA,0.82,2.0,98.0,2742029.0,2010-02-06T22:51:46Z,1.64
12393210,363947315,GA,0.82,2.94,104.0,12044853.0,2010-05-24T16:17:42Z,2.41
3457563,470912558,Start,0.28,0.22,281.0,764789.0,2012-01-12T04:00:59Z,0.06
1925150,496800931,C,0.46,0.71,264.0,5202324.0,2012-06-09T21:00:51Z,0.33
36386309,501644482,Stub,0.1,21.79,15.0,1955864.0,2012-07-11T00:16:58Z,2.18
8231648,553350253,C,0.46,0.48,77.0,6770893.0,2013-05-03T14:10:28Z,0.22
39484387,560388103,GA,0.82,57.96,80.0,7796639.0,2013-06-18T02:52:41Z,47.53
31654,565833292,GA,0.82,3.18,52.0,16460235.0,2013-07-26T01:24:37Z,2.61
2966130,579342525,GA,0.82,37.36,127.0,5808430.0,2013-10-29T20:38:51Z,30.64
44104971,629512562,C,0.46,41.02,315.0,3082313.0,2014-10-14T00:40:31Z,18.87
4616767,107912862,GA,0.82,1.26,202.0,3542862.0,2007-02-13T21:29:06Z,1.03
254773,116979867,B,0.64,0.16,146.0,651084.0,2007-03-22T07:12:31Z,0.1
4133434,232188863,GA,0.82,0.28,149.0,5304102.0,2008-08-15T21:55:41Z,0.23
12141973,259595017,GA,0.82,0.32,93.0,4469495.0,2008-12-22T21:25:30Z,0.26
6333492,288472455,C,0.46,0.47,147.0,203758.0,2009-05-07T13:57:19Z,0.22
25827887,355033978,GA,0.82,15.48,143.0,12044853.0,2010-04-09T22:37:50Z,12.69
177390,391305964,C,0.46,0.62,60.0,6848259.0,2010-10-17T21:25:36Z,0.29
34322286,489892880,GA,0.82,0.71,145.0,3311261.0,2012-04-30T03:44:55Z,0.58
592828,509852425,Start,0.28,15.45,103.0,17413869.0,2012-08-29T23:58:29Z,4.33
31654991,574044729,B,0.64,1.58,58.0,18840305.0,2013-09-22T13:39:14Z,1.01
37881714,584640189,GA,0.82,5.01,78.0,5170388.0,2013-12-05T04:53:10Z,4.11
10073,65361925,B,0.64,0.02,174.0,53292.0,2006-07-23T11:32:46Z,0.01
2483209,75631192,B,0.64,27.11,201.0,369394.0,2006-09-14T02:46:35Z,17.35
9864241,155840886,GA,0.82,56.02,159.0,48983.0,2007-09-05T14:12:00Z,45.94
1445372,266123399,FA,1.0,0.24,47.0,3188459.0,2009-01-24T15:17:50Z,0.24
1853511,348158794,GA,0.82,11.74,124.0,5692371.0,2010-03-06T19:59:05Z,9.63
4023894,446463467,B,0.64,1.11,69.0,13419785.0,2011-08-24T09:53:27Z,0.71
31701854,471518878,C,0.46,4.46,331.0,5420522.0,2012-01-15T17:07:55Z,2.05
40444317,572762171,GA,0.82,11.84,2.0,13384957.0,2013-09-13T14:21:10Z,9.71
1303209,624006879,C,0.46,0.84,132.0,16752040.0,2014-09-03T13:16:51Z,0.39
3216203,56742350,FA,1.0,20.41,58.0,227287.0,2006-06-03T23:59:20Z,20.41
147709,179904896,GA,0.82,15.41,208.0,92053.0,2007-12-24T04:43:48Z,12.64
4449507,488084780,GA,0.82,9.49,200.0,4066845.0,2012-04-18T23:33:37Z,7.78
41061546,586649537,Start,0.28,2.05,83.0,16203606.0,2013-12-18T15:16:35Z,0.57
972609,93368458,B,0.64,1.18,980.0,2223258.0,2006-12-10T14:56:53Z,0.76
194913,97891354,B,0.64,0.27,204.0,410898.0,2007-01-02T06:23:02Z,0.17
20758969,263207844,GA,0.82,10.08,158.0,4780033.0,2009-01-10T17:50:16Z,8.27
7622139,333560325,GA,0.82,2.45,132.0,6494148.0,2009-12-23T14:42:33Z,2.01
24344071,408328116,GA,0.82,2.06,207.0,713860.0,2011-01-17T03:33:16Z,1.69
32039442,434174810,B,0.64,22.41,210.0,7953628.0,2011-06-14T03:51:31Z,14.34
10128951,438932003,GA,0.82,19.65,13.0,1894581.0,2011-07-11T16:28:29Z,16.11
477183,538147701,C,0.46,6.89,123.0,2922608.0,2013-02-14T02:11:07Z,3.17
38193279,542276302,GA,0.82,33.7,163.0,12090850.0,2013-03-05T22:36:26Z,27.63
27073045,600257581,B,0.64,3.11,29.0,2400013.0,2014-03-19T03:36:36Z,1.99
42457072,605270497,GA,0.82,24.61,118.0,4025209.0,2014-04-22T09:13:15Z,20.18
13362813,636116167,C,0.46,0.79,179.0,271168.0,2014-12-01T03:05:51Z,0.36
345173,645608612,C,0.46,0.47,549.0,21750052.0,2015-02-04T14:55:05Z,0.22
150206,169152321,B,0.64,0.36,245.0,157842.0,2007-11-04T13:54:08Z,0.23
128695,185290178,B,0.64,0.28,110.0,207616.0,2008-01-18T21:43:33Z,0.18
266477,187069806,FA,1.0,0.21,157.0,3188459.0,2008-01-26T18:27:57Z,0.21
24789504,353624226,GA,0.82,1.46,158.0,6397795.0,2010-04-02T22:16:21Z,1.2
2209145,431991701,FA,1.0,0.52,84.0,3188459.0,2011-06-01T12:43:10Z,0.52
612826,447064421,GA,0.82,18.16,106.0,5808430.0,2011-08-28T00:55:28Z,14.89
18275564,496934950,GA,0.82,41.09,147.0,3311261.0,2012-06-10T18:10:02Z,33.69
12845192,504019156,B,0.64,15.34,147.0,548527.0,2012-07-24T22:12:55Z,9.82
477945,123427444,B,0.64,0.28,77.0,1713366.0,2007-04-17T02:40:52Z,0.18
37491848,136511488,GA,0.82,0.62,265.0,1204443.0,2007-06-07T02:51:08Z,0.51
4582725,225485546,FA,1.0,4.81,87.0,496183.0,2008-07-13T23:04:44Z,4.81
18935611,234004090,B,0.64,0.35,86.0,82432.0,2008-08-24T21:28:50Z,0.22
20679814,353393717,GA,0.82,1.08,111.0,1324750.0,2010-04-01T18:19:42Z,0.89
27475272,391081676,B,0.64,4.99,68.0,9366145.0,2010-10-16T16:44:16Z,3.19
30830282,421871626,GA,0.82,0.55,108.0,11344024.0,2011-04-01T20:01:36Z,0.45
475784,454852065,GA,0.82,1.32,136.0,8567476.0,2011-10-10T10:55:19Z,1.08
291929,483502809,C,0.46,0.22,317.0,1909773.0,2012-03-23T09:12:06Z,0.1
6108790,519069811,C,0.46,0.16,119.0,16260672.0,2012-10-21T19:35:35Z,0.07
7139772,608862113,GA,0.82,0.92,115.0,7304691.0,2014-05-16T18:01:28Z,0.75
7282230,617796414,GA,0.82,2.1,189.0,263707.0,2014-07-21T04:21:32Z,1.72
22130891,636970904,B,0.64,39.0,236.0,16734816.0,2014-12-07T02:56:37Z,24.96
41949128,642918563,GA,0.82,3.42,125.0,1239045.0,2015-01-17T15:33:37Z,2.8
9002161,103235569,B,0.64,0.05,83.0,202050.0,2007-01-25T21:50:05Z,0.03
7562509,230753353,GA,0.82,1.03,197.0,118799.0,2008-08-09T05:02:41Z,0.84
14349730,266385704,B,0.64,1.67,138.0,142418.0,2009-01-25T21:07:42Z,1.07
314914,273214435,C,0.46,1.05,106.0,12978.0,2009-02-25T16:34:39Z,0.48
26492082,355538057,GA,0.82,4.76,193.0,9536845.0,2010-04-12T13:52:19Z,3.9
28034093,398076906,GA,0.82,15.95,26.0,7131173.0,2010-11-21T16:41:12Z,13.08
641155,539323158,GA,0.82,12.35,83.0,3444830.0,2013-02-20T23:39:20Z,10.13
1990323,578248569,Start,0.28,1.88,136.0,6655086.0,2013-10-22T11:45:14Z,0.53
39892526,591589816,GA,0.82,15.87,96.0,13058540.0,2014-01-20T17:53:36Z,13.01
12160936,185773867,FA,1.0,0.46,186.0,3188459.0,2008-01-21T02:47:52Z,0.46
1581556,316585670,FA,1.0,0.41,173.0,3188459.0,2009-09-27T23:39:56Z,0.41
32237570,437067923,B,0.64,30.32,96.0,408438.0,2011-06-30T15:46:03Z,19.4
36158609,511415554,FA,1.0,1.32,311.0,3188459.0,2012-09-08T18:48:19Z,1.32
1998877,578230734,B,0.64,0.59,78.0,3299145.0,2013-10-22T08:10:47Z,0.38
4301922,273151921,GA,0.82,51.47,84.0,1426328.0,2009-02-25T08:40:27Z,42.21
12264843,526441051,C,0.46,0.43,366.0,3729738.0,2012-12-05T01:26:56Z,0.2
35120191,537831629,C,0.46,2.99,87.0,24902.0,2013-02-12T06:32:45Z,1.38
40548042,584026004,Start,0.28,32.53,32.0,1426328.0,2013-12-01T07:52:23Z,9.11
29644,613542221,C,0.46,1.9,114.0,21165869.0,2014-06-19T10:03:45Z,0.87
13922601,169011471,GA,0.82,29.07,220.0,2819071.0,2007-11-03T20:44:47Z,23.84
6237476,240728014,GA,0.82,0.57,57.0,1724762.0,2008-09-24T19:15:13Z,0.47
14018760,322263737,GA,0.82,8.66,203.0,6590632.0,2009-10-27T01:59:01Z,7.1
23019296,444896082,Start,0.28,0.89,68.0,4782151.0,2011-08-15T01:21:35Z,0.25
10532689,454490387,GA,0.82,41.75,169.0,8487876.0,2011-10-08T03:23:28Z,34.24
8802557,490370515,GA,0.82,20.73,179.0,13285606.0,2012-05-02T22:02:19Z,17.0
35823787,498627277,GA,0.82,53.54,68.0,1426328.0,2012-06-21T07:50:18Z,43.9
32932316,559896402,GA,0.82,43.85,101.0,379243.0,2013-06-14T16:30:14Z,35.96
10214818,611654685,C,0.46,3.27,37.0,4261.0,2014-06-05T09:32:49Z,1.5
20333912,617176468,C,0.46,1.46,99.0,86247.0,2014-07-16T12:59:14Z,0.67
1289914,132298458,B,0.64,34.62,136.0,91847.0,2007-05-20T21:19:33Z,22.16
15978684,202243544,GA,0.82,2.95,305.0,236328.0,2008-03-31T06:53:45Z,2.42
10905960,215328039,GA,0.82,33.98,130.0,5721362.0,2008-05-27T18:44:00Z,27.86
14535043,259896349,B,0.64,1.44,112.0,8453292.0,2008-12-24T12:05:25Z,0.92
4940523,325761847,C,0.46,2.02,315.0,82835.0,2009-11-14T07:45:21Z,0.93
657080,328761597,Start,0.28,0.36,178.0,5585333.0,2009-11-30T08:26:56Z,0.1
5170842,334719545,C,0.46,0.05,119.0,894009.0,2009-12-29T13:08:37Z,0.02
1684804,335380512,B,0.64,29.35,128.0,120909.0,2010-01-02T01:40:21Z,18.78
22535664,384278093,FA,1.0,0.83,354.0,3188459.0,2010-09-11T22:37:24Z,0.83
32030983,433995595,C,0.46,5.99,75.0,2602832.0,2011-06-13T04:03:04Z,2.76
30830431,435823356,GA,0.82,45.97,90.0,7966803.0,2011-06-23T15:12:11Z,37.7
41763246,592820389,B,0.64,69.54,75.0,5886041.0,2014-01-28T17:19:12Z,44.51
4472127,603384527,C,0.46,45.17,119.0,2001676.0,2014-04-09T01:17:31Z,20.78
548711,78884778,FA,1.0,1.96,63.0,185212.0,2006-10-01T15:47:51Z,1.96
225521,100576737,B,0.64,0.6,128.0,9385.0,2007-01-14T02:42:44Z,0.38
12729398,195836993,B,0.64,0.18,165.0,7580.0,2008-03-04T17:35:12Z,0.12
520349,307554947,FA,1.0,0.3,94.0,3188459.0,2009-08-12T13:30:39Z,0.3
10865816,354130559,GA,0.82,0.33,188.0,4562410.0,2010-04-05T16:30:40Z,0.27
685972,470322252,GA,0.82,9.91,110.0,15751211.0,2012-01-08T21:06:43Z,8.13
23455230,561018552,C,0.46,9.76,133.0,9587499.0,2013-06-22T04:55:11Z,4.49
5542862,597938300,FA,1.0,0.67,151.0,18150126.0,2014-03-03T10:01:20Z,0.67
973317,599919694,GA,0.82,7.33,147.0,4649642.0,2014-03-16T21:42:25Z,6.01
2094161,623630106,B,0.64,25.47,104.0,196269.0,2014-08-31T22:00:34Z,16.3
43765507,634944215,GA,0.82,22.65,100.0,15690513.0,2014-11-22T09:56:32Z,18.57
340963,66319857,B,0.64,4.89,190.0,1724505.0,2006-07-28T08:54:32Z,3.13
8709387,116106836,B,0.64,4.37,422.0,949717.0,2007-03-18T21:54:51Z,2.8
3595123,220019367,GA,0.82,20.58,102.0,2106820.0,2008-06-17T22:14:44Z,16.88
23895943,415197625,GA,0.82,0.5,68.0,1340380.0,2011-02-21T20:57:17Z,0.41
700747,438546320,GA,0.82,23.65,133.0,4279848.0,2011-07-09T08:44:22Z,19.39
8477443,470028859,GA,0.82,11.44,159.0,13285606.0,2012-01-07T05:14:56Z,9.38
413046,472693206,GA,0.82,2.56,186.0,4967956.0,2012-01-22T22:37:00Z,2.1
1680862,495521165,GA,0.82,9.97,53.0,15799047.0,2012-06-01T21:10:23Z,8.18
4713926,501296049,GA,0.82,32.29,368.0,548527.0,2012-07-08T20:45:29Z,26.48
8501624,504978242,GA,0.82,34.22,162.0,3311261.0,2012-07-30T19:15:10Z,28.06
20668268,550159606,C,0.46,1.09,252.0,5175837.0,2013-04-13T14:40:18Z,0.5
39192095,610800977,C,0.46,1.46,58.0,13667518.0,2014-05-30T15:14:16Z,0.67
20709,65333973,FA,1.0,0.14,90.0,411183.0,2006-07-23T06:11:01Z,0.14
183145,126556112,B,0.64,0.06,199.0,4056354.0,2007-04-28T04:26:18Z,0.04
11617889,160358340,GA,0.82,40.6,67.0,1426328.0,2007-09-25T23:27:58Z,33.29
377387,169267622,B,0.64,0.87,136.0,203031.0,2007-11-05T00:02:53Z,0.56
10942718,248924055,Start,0.28,9.08,87.0,3095195.0,2008-11-01T01:23:42Z,2.54
259961,298540750,C,0.46,0.24,81.0,82835.0,2009-06-25T11:21:05Z,0.11
1654923,375508180,GA,0.82,0.35,226.0,1100608.0,2010-07-26T07:31:48Z,0.29
532792,378449857,C,0.46,0.35,113.0,8066546.0,2010-08-11T23:48:55Z,0.16
35930792,495036493,GA,0.82,1.09,207.0,3311261.0,2012-05-29T23:20:49Z,0.89
4937839,568377511,GA,0.82,5.67,16.0,270413.0,2013-08-13T16:15:47Z,4.65
40780229,583429433,GA,0.82,22.89,58.0,125972.0,2013-11-26T19:59:20Z,18.77
13010251,589321827,B,0.64,1.27,48.0,20498405.0,2014-01-05T18:31:03Z,0.81
4199172,147003384,Start,0.28,1.97,307.0,154626.0,2007-07-25T14:58:51Z,0.55
21594,236642012,GA,0.82,42.38,481.0,308199.0,2008-09-06T12:11:04Z,34.75
511477,291356737,C,0.46,1.69,39.0,6454287.0,2009-05-21T08:07:36Z,0.78
10931823,309097192,B,0.64,23.09,72.0,5223863.0,2009-08-20T17:10:05Z,14.78
107613,337034916,C,0.46,0.24,125.0,4691958.0,2010-01-10T18:18:53Z,0.11
28105437,391660292,GA,0.82,8.71,120.0,12116926.0,2010-10-19T15:46:52Z,7.14
8710062,400871071,GA,0.82,1.98,139.0,782009.0,2010-12-06T15:59:37Z,1.62
11657192,446097728,C,0.46,0.74,56.0,1446115.0,2011-08-22T04:29:24Z,0.34
34139602,467152442,B,0.64,2.58,193.0,2602832.0,2011-12-22T07:20:26Z,1.65
8532996,473799619,GA,0.82,1.2,112.0,3311261.0,2012-01-29T04:04:00Z,0.98
29502231,504423963,Start,0.28,3.2,355.0,10826947.0,2012-07-27T13:12:46Z,0.9
235696,505402650,C,0.46,1.61,127.0,545027.0,2012-08-02T10:19:57Z,0.74
40841673,578367375,GA,0.82,54.64,99.0,15977090.0,2013-10-23T05:42:24Z,44.8
145432,137156752,B,0.64,0.21,173.0,529595.0,2007-06-10T01:29:41Z,0.13
3846789,154859310,B,0.64,3.02,94.0,433328.0,2007-08-31T18:37:12Z,1.93
764504,352415486,B,0.64,1.89,49.0,863017.0,2010-03-27T22:20:18Z,1.21
23375081,401527452,Start,0.28,2.49,103.0,629503.0,2010-12-09T23:13:38Z,0.7
33430826,458124211,B,0.64,10.13,130.0,14727197.0,2011-10-30T13:48:49Z,6.48
1395441,490656192,GA,0.82,4.74,120.0,9840310.0,2012-05-04T16:40:05Z,3.89
36219165,500816956,GA,0.82,1.44,146.0,15698563.0,2012-07-05T16:27:34Z,1.18
13997212,184952063,B,0.64,2.38,258.0,5529307.0,2008-01-17T11:15:03Z,1.52
6204404,195120473,B,0.64,0.19,98.0,2373344.0,2008-03-01T14:45:11Z,0.12
14101920,221613192,GA,0.82,16.37,190.0,6516197.0,2008-06-25T08:27:19Z,13.42
1069328,227809658,C,0.46,3.96,97.0,5102043.0,2008-07-25T11:01:47Z,1.82
1040109,241019924,C,0.46,5.19,82.0,1134822.0,2008-09-25T23:53:47Z,2.39
180869,282454310,FA,1.0,0.22,163.0,3188459.0,2009-04-08T00:12:53Z,0.22
558970,312843328,C,0.46,1.08,129.0,9309100.0,2009-09-09T20:23:46Z,0.5
1402267,327793245,FA,1.0,0.6,94.0,3188459.0,2009-11-25T03:03:18Z,0.6
442696,353406956,GA,0.82,12.89,152.0,6804626.0,2010-04-01T19:41:53Z,10.57
3927738,377659232,GA,0.82,17.86,98.0,6516197.0,2010-08-07T15:03:21Z,14.65
3064088,381020321,FA,1.0,0.5,49.0,3188459.0,2010-08-26T00:22:30Z,0.5
1797946,41140055,FA,1.0,6.62,67.0,161837.0,2006-02-25T07:56:08Z,6.62
333778,61144396,FA,1.0,0.49,77.0,1022601.0,2006-06-29T04:54:44Z,0.49
25239,86758318,B,0.64,1.06,111.0,84417.0,2006-11-09T18:11:42Z,0.68
83400,101923946,Start,0.28,1.65,210.0,20394.0,2007-01-20T02:37:24Z,0.46
424610,283439070,C,0.46,0.11,94.0,8578431.0,2009-04-12T22:19:29Z,0.05
1784358,377619501,C,0.46,0.36,177.0,2970138.0,2010-08-07T09:05:05Z,0.17
8713641,501149983,GA,0.82,2.24,157.0,6570686.0,2012-07-07T20:43:13Z,1.84
3651812,567280516,GA,0.82,0.26,39.0,10728040.0,2013-08-05T16:54:54Z,0.21
37403862,581662323,B,0.64,8.87,48.0,8931761.0,2013-11-14T18:43:07Z,5.68
43956452,640065975,GA,0.82,25.27,189.0,6145554.0,2014-12-29T09:30:09Z,20.72
41670979,645305929,C,0.46,3.57,33.0,11308236.0,2015-02-02T13:56:43Z,1.64
834490,175030190,GA,0.82,69.64,191.0,1150136.0,2007-12-01T10:52:17Z,57.1
299534,241026446,C,0.46,0.14,63.0,227977.0,2008-09-26T00:32:42Z,0.06
1037778,264731940,FA,1.0,0.11,60.0,3188459.0,2009-01-17T20:34:20Z,0.11
7986069,407421628,C,0.46,0.88,55.0,214542.0,2011-01-12T05:24:07Z,0.4
15294331,520099694,GA,0.82,4.41,184.0,1612789.0,2012-10-27T11:35:44Z,3.62
20930875,365012713,GA,0.82,51.37,229.0,613068.0,2010-05-30T12:19:51Z,42.12
5314506,481599847,GA,0.82,27.87,130.0,1306479.0,2012-03-12T23:57:39Z,22.85
1266482,488608822,C,0.46,4.87,53.0,6295795.0,2012-04-22T05:50:15Z,2.24
67794,543240340,C,0.46,24.09,95.0,405840.0,2013-03-10T16:21:57Z,11.08
13651538,241071186,GA,0.82,6.18,116.0,5596226.0,2008-09-26T06:09:04Z,5.07
19534959,243707980,GA,0.82,0.32,140.0,37144.0,2008-10-07T18:38:48Z,0.26
7213276,352432017,C,0.46,0.71,265.0,58183.0,2010-03-28T00:08:47Z,0.33
27041687,418788849,FA,1.0,0.34,129.0,3188459.0,2011-03-14T14:58:10Z,0.34
35773649,492967198,GA,0.82,4.28,51.0,4066845.0,2012-05-17T03:24:03Z,3.51
22827639,510958750,Start,0.28,1.15,135.0,16579541.0,2012-09-05T19:21:33Z,0.32
4040273,536366997,C,0.46,4.12,162.0,13505903.0,2013-02-03T15:20:38Z,1.9
37945836,578240947,GA,0.82,59.79,191.0,8647562.0,2013-10-22T10:22:14Z,49.03
31078356,620698479,FA,1.0,0.62,106.0,7966803.0,2014-08-10T23:37:03Z,0.62
179091,642361956,B,0.64,0.09,151.0,753665.0,2015-01-13T21:20:18Z,0.06
5625031,108189703,Start,0.28,0.05,111.0,1682587.0,2007-02-14T22:54:08Z,0.01
4606638,111598418,Start,0.28,0.55,114.0,3291405.0,2007-02-28T16:07:26Z,0.15
2067079,114317531,B,0.64,2.96,95.0,1492047.0,2007-03-11T15:49:56Z,1.89
25571074,187138437,FA,1.0,0.18,29.0,3188459.0,2008-01-27T00:26:51Z,0.18
33472603,463844720,GA,0.82,15.02,81.0,9071385.0,2011-12-03T16:15:39Z,12.32
17193926,483923481,C,0.46,3.76,224.0,7314273.0,2012-03-25T23:15:43Z,1.73
28765794,569984670,GA,0.82,5.43,120.0,8787860.0,2013-08-24T11:57:02Z,4.45
26193,66595050,B,0.64,0.2,126.0,31831.0,2006-07-29T23:07:47Z,0.13
1170263,73239776,B,0.64,7.85,404.0,436021.0,2006-09-01T15:47:18Z,5.02
5167548,208655754,FA,1.0,0.31,90.0,3188459.0,2008-04-28T01:18:19Z,0.31
8159825,234529417,B,0.64,2.37,167.0,277855.0,2008-08-27T08:58:22Z,1.52
20257205,253779737,B,0.64,0.91,86.0,1879095.0,2008-11-24T12:46:01Z,0.58
8961091,256853576,GA,0.82,30.64,150.0,1426328.0,2008-12-09T16:29:26Z,25.12
1967507,299050769,GA,0.82,1.48,140.0,1474998.0,2009-06-28T02:56:50Z,1.21
24068963,315766265,GA,0.82,4.97,105.0,319310.0,2009-09-23T19:33:19Z,4.08
25786047,343485903,FA,1.0,41.12,121.0,1722754.0,2010-02-12T04:09:47Z,41.12
21739989,347400454,FA,1.0,0.38,109.0,3188459.0,2010-03-02T23:45:53Z,0.38
13552736,356089676,GA,0.82,24.5,99.0,398127.0,2010-04-15T01:51:22Z,20.09
27350691,407408942,GA,0.82,7.54,155.0,10968513.0,2011-01-12T04:00:41Z,6.18
30356816,418787891,FA,1.0,0.51,47.0,3188459.0,2011-03-14T14:50:24Z,0.51
714311,451882577,GA,0.82,20.36,175.0,8787860.0,2011-09-22T17:49:05Z,16.7
28803743,467039651,GA,0.82,18.86,136.0,7516815.0,2011-12-21T16:01:19Z,15.47
34122781,492872111,GA,0.82,1.09,67.0,9840310.0,2012-05-16T14:58:03Z,0.89
33130384,507837160,B,0.64,0.21,51.0,7108688.0,2012-08-17T13:48:00Z,0.13
15602114,576019541,GA,0.82,30.65,163.0,5808430.0,2013-10-06T17:35:05Z,25.13
16664627,619433611,B,0.64,1.32,206.0,21996414.0,2014-08-01T15:21:02Z,0.84
205928,72813035,FA,1.0,0.1,92.0,72235.0,2006-08-30T13:09:11Z,0.1
3575990,162160526,GA,0.82,4.83,58.0,343214.0,2007-10-04T02:49:18Z,3.96
5058442,241242249,FA,1.0,0.43,95.0,3188459.0,2008-09-27T00:49:22Z,0.43
148729,288645271,C,0.46,0.36,234.0,8643015.0,2009-05-08T09:48:51Z,0.17
24952505,343150736,GA,0.82,11.67,67.0,7516815.0,2010-02-10T14:03:59Z,9.57
13781007,357891517,GA,0.82,0.78,282.0,319310.0,2010-04-23T20:31:10Z,0.64
